tomoe_id,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso
582521_118,2018-04-18T15:44:33.249,2018,4,19,0,44,33.249040,0.324480,92.041945,87.477405,186.699312,59.603256,27.338707,47,105,232.966969,26.327601,200836.661197,234.754331,25.867298,194032.653049
582524_119,2018-04-18T15:44:33.249,2018,4,19,0,44,33.249040,0.324480,92.041945,87.477405,186.699312,59.603256,27.338707,47,105,232.966969,26.327601,200836.661197,234.754331,25.867298,194032.653049
582534_119,2018-04-18T15:44:33.249,2018,4,19,0,44,33.249040,0.324480,92.041945,87.477405,186.699312,59.603256,27.338707,47,105,232.966969,26.327601,200836.661197,234.754331,25.867298,194032.653049
582542_119,2018-04-18T15:44:33.249,2018,4,19,0,44,33.249040,0.324480,92.041945,87.477405,186.699312,59.603256,27.338707,47,105,232.966969,26.327601,200836.661197,234.754331,25.867298,194032.653049
582612_108,2018-04-18T15:45:30.985,2018,4,19,0,45,30.984640,0.177840,104.907169,102.723392,75.197199,78.202128,59.948826,31,56,231.704260,30.542349,200976.992713,233.057735,28.630491,208044.129047
582624_090,2018-04-18T15:45:22.040,2018,4,19,0,45,22.039600,0.271440,89.596544,84.317353,175.530081,47.324844,30.596543,39,71,231.758485,26.380915,195268.545776,233.319344,25.421654,190022.535885
582715_090,2018-04-18T15:46:24.748,2018,4,19,0,46,24.748480,0.159120,109.046699,108.188039,107.793856,85.585663,70.826908,38,52,231.513357,30.954108,206408.360147,234.450116,29.838694,211301.725997
582715_091,2018-04-18T15:46:24.748,2018,4,19,0,46,24.748480,0.159120,109.046699,108.188039,107.793856,85.585663,70.826908,38,52,231.513357,30.954108,206408.360147,234.450116,29.838694,211301.725997
582726_031,2018-04-18T15:45:55.533,2018,4,19,0,45,55.532800,0.246480,95.182793,90.394442,54.598598,64.503812,45.569791,41,74,233.556281,28.450899,194095.393464,233.661676,25.850448,200476.225722
582726_032,2018-04-18T15:45:55.533,2018,4,19,0,45,55.532800,0.246480,95.182793,90.394442,54.598598,64.503812,45.569791,41,74,233.556281,28.450899,194095.393464,233.661676,25.850448,200476.225722
582726_033,2018-04-18T15:45:55.533,2018,4,19,0,45,55.532800,0.246480,95.182793,90.394442,54.598598,64.503812,45.569791,41,74,233.556281,28.450899,194095.393464,233.661676,25.850448,200476.225722
582726_039,2018-04-18T15:45:59.951,2018,4,19,0,45,59.950720,0.243360,102.961183,99.990931,97.663077,76.714918,53.985799,41,72,231.444093,30.008706,200298.772844,234.349341,28.023624,206380.794181
582726_041,2018-04-18T15:45:59.951,2018,4,19,0,45,59.950720,0.243360,102.961183,99.990931,97.663077,76.714918,53.985799,41,72,231.444093,30.008706,200298.772844,234.349341,28.023624,206380.794181
582726_055,2018-04-18T15:46:07.651,2018,4,19,0,46,7.650880,0.280800,96.118488,90.998607,77.212566,55.774824,33.387822,49,88,232.993489,28.383714,196365.071570,234.040475,26.105695,200072.492896
582726_056,2018-04-18T15:46:07.651,2018,4,19,0,46,7.650880,0.280800,96.118488,90.998607,77.212566,55.774824,33.387822,49,88,232.993489,28.383714,196365.071570,234.040475,26.105695,200072.492896
582726_057,2018-04-18T15:46:07.651,2018,4,19,0,46,7.650880,0.280800,96.118488,90.998607,77.212566,55.774824,33.387822,49,88,232.993489,28.383714,196365.071570,234.040475,26.105695,200072.492896
582726_089,2018-04-18T15:46:24.748,2018,4,19,0,46,24.748480,0.159120,109.046699,108.188039,107.793856,85.585663,70.826908,38,52,231.513357,30.954108,206408.360147,234.450116,29.838694,211301.725997
582726_091,2018-04-18T15:46:24.748,2018,4,19,0,46,24.748480,0.159120,109.046699,108.188039,107.793856,85.585663,70.826908,38,52,231.513357,30.954108,206408.360147,234.450116,29.838694,211301.725997
582844_104,2018-04-18T15:47:45.878,2018,4,19,0,47,45.877840,0.221520,108.219513,104.880870,92.302123,72.146730,50.605939,32,71,233.345119,31.974006,199330.128776,235.528242,29.922375,204469.665032
583113_081,2018-04-18T15:50:42.872,2018,4,19,0,50,42.872320,0.205920,106.773565,102.788121,72.592658,69.990260,56.402928,34,67,233.073925,31.148013,201108.254970,234.282954,28.675632,207892.739642
583216_009,2018-04-18T15:51:09.895,2018,4,19,0,51,9.894640,0.262080,96.398826,92.399396,42.051457,62.103599,32.361825,36,70,232.726814,28.732202,194872.964306,232.323965,26.685726,199252.599326
583216_060,2018-04-18T15:51:36.296,2018,4,19,0,51,36.296080,0.202800,103.821922,97.806477,106.819390,62.397753,64.520493,38,64,231.730249,30.330646,200114.718547,234.772941,27.889524,202794.160225
583216_061,2018-04-18T15:51:36.296,2018,4,19,0,51,36.296080,0.202800,103.821922,97.806477,106.819390,62.397753,64.520493,38,64,231.730249,30.330646,200114.718547,234.772941,27.889524,202794.160225
583222_061,2018-04-18T15:51:36.296,2018,4,19,0,51,36.296080,0.202800,103.821922,97.806477,106.819390,62.397753,64.520493,38,64,231.730249,30.330646,200114.718547,234.772941,27.889524,202794.160225
583223_008,2018-04-18T15:51:09.895,2018,4,19,0,51,9.894640,0.262080,96.398826,92.399396,42.051457,62.103599,32.361825,36,70,232.726814,28.732202,194872.964306,232.323965,26.685726,199252.599326
583233_061,2018-04-18T15:51:36.296,2018,4,19,0,51,36.296080,0.202800,103.821922,97.806477,106.819390,62.397753,64.520493,38,64,231.730249,30.330646,200114.718547,234.772941,27.889524,202794.160225
583416_033,2018-04-18T15:53:40.815,2018,4,19,0,53,40.815280,0.168480,109.155127,105.051064,106.248061,67.542810,64.257829,27,53,232.032272,32.307595,199278.468907,234.688628,30.419924,201935.219193
583644_031,2018-04-18T15:55:45.796,2018,4,19,0,55,45.796240,0.234000,107.970991,104.253063,112.572528,75.742578,63.090533,29,70,232.024045,31.707419,200290.707126,236.161935,29.693373,204609.166868
583816_077,2018-04-18T15:58:14.820,2018,4,19,0,58,14.819920,0.209040,101.678094,97.253162,112.667626,69.334116,59.038630,29,64,231.342498,29.389892,201400.295190,234.579191,27.504177,204103.909275
583925_090,2018-04-18T15:59:23.469,2018,4,19,0,59,23.469280,0.180960,109.324976,104.744071,135.929286,62.074731,57.495671,19,47,232.158008,30.923604,207096.537160,235.053429,29.685893,205592.573950
584014_111,2018-04-18T16:12:21.994,2018,4,19,1,12,21.994000,0.146640,101.173827,98.213851,131.221867,72.980643,67.602446,18,47,232.358754,29.967166,197113.667928,235.399736,28.945347,197222.552726
584016_032,2018-04-18T16:11:42.913,2018,4,19,1,11,42.912880,0.224640,106.770070,102.860197,123.598845,75.640946,64.325350,31,65,231.517905,31.045022,201670.771246,235.901772,29.408864,203590.735244
584123_021,2018-04-18T16:12:39.581,2018,4,19,1,12,39.581440,0.340080,101.619864,93.758029,179.759300,45.817129,33.178303,51,104,231.833727,29.425193,201078.121233,233.968919,28.183460,192807.510836
584133_021,2018-04-18T16:12:39.581,2018,4,19,1,12,39.581440,0.340080,101.619864,93.758029,179.759300,45.817129,33.178303,51,104,231.833727,29.425193,201078.121233,233.968919,28.183460,192807.510836
584143_022,2018-04-18T16:12:39.581,2018,4,19,1,12,39.581440,0.340080,101.619864,93.758029,179.759300,45.817129,33.178303,51,104,231.833727,29.425193,201078.121233,233.968919,28.183460,192807.510836
584144_020,2018-04-18T16:12:39.581,2018,4,19,1,12,39.581440,0.340080,101.619864,93.758029,179.759300,45.817129,33.178303,51,104,231.833727,29.425193,201078.121233,233.968919,28.183460,192807.510836
584223_062,2018-04-18T16:14:03.285,2018,4,19,1,14,3.284800,0.271440,88.795374,82.861785,155.235557,47.079344,33.204563,41,83,232.358861,25.520666,199218.339681,234.280703,24.154222,195351.133786
584315_111,2018-04-18T16:15:30.492,2018,4,19,1,15,30.491920,0.209040,105.257239,102.401368,120.772388,77.752900,68.583019,34,65,231.506375,30.680096,200867.428298,235.785330,29.208655,203886.679832
584316_041,2018-04-18T16:14:56.222,2018,4,19,1,14,56.221840,0.162240,110.245254,106.567917,120.833959,67.115156,58.619355,22,39,231.353246,31.314314,206605.346355,233.954001,29.995890,207259.720671
584324_067,2018-04-18T16:15:08.895,2018,4,19,1,15,8.895280,0.255840,106.746962,98.958236,139.570067,59.133472,59.901130,33,81,231.301892,30.056908,207247.642251,235.513175,28.091457,203869.622342
584324_068,2018-04-18T16:15:08.895,2018,4,19,1,15,8.895280,0.255840,106.746962,98.958236,139.570067,59.133472,59.901130,33,81,231.301892,30.056908,207247.642251,235.513175,28.091457,203869.622342
584332_074,2018-04-18T16:15:11.628,2018,4,19,1,15,11.628400,0.209040,92.820878,90.266302,198.443402,60.244426,24.729473,24,66,233.722109,26.638770,200447.894595,234.551066,26.490186,195992.330175
584334_068,2018-04-18T16:15:08.895,2018,4,19,1,15,8.895280,0.255840,106.746962,98.958236,139.570067,59.133472,59.901130,33,81,231.301892,30.056908,207247.642251,235.513175,28.091457,203869.622342
584334_091,2018-04-18T16:15:20.892,2018,4,19,1,15,20.891680,0.271440,100.876966,95.720435,101.817876,50.422185,32.471910,37,80,233.027401,29.455437,199456.801773,234.709578,27.531741,200775.373113
584341_091,2018-04-18T16:15:20.892,2018,4,19,1,15,20.891680,0.271440,100.876966,95.720435,101.817876,50.422185,32.471910,37,80,233.027401,29.455437,199456.801773,234.709578,27.531741,200775.373113
584344_092,2018-04-18T16:15:20.892,2018,4,19,1,15,20.891680,0.271440,100.876966,95.720435,101.817876,50.422185,32.471910,37,80,233.027401,29.455437,199456.801773,234.709578,27.531741,200775.373113
584411_011,2018-04-18T16:15:43.649,2018,4,19,1,15,43.648960,0.255840,96.676889,89.985290,81.123713,57.886879,52.517484,51,82,232.240431,28.600098,196200.305282,233.943727,25.589691,201357.169720
584414_093,2018-04-18T16:16:24.655,2018,4,19,1,16,24.655120,0.131040,102.192427,99.182016,152.110456,30.633682,28.350548,23,43,234.471820,29.620465,201049.306214,235.082353,28.920256,199276.342881
584426_034,2018-04-18T16:15:55.686,2018,4,19,1,15,55.685920,0.205920,107.290023,100.084584,97.754200,54.157085,60.212268,19,52,232.253347,30.698775,204569.501872,234.505251,27.977563,206864.062097
584426_035,2018-04-18T16:15:55.686,2018,4,19,1,15,55.685920,0.205920,107.290023,100.084584,97.754200,54.157085,60.212268,19,52,232.253347,30.698775,204569.501872,234.505251,27.977563,206864.062097
584426_036,2018-04-18T16:15:55.686,2018,4,19,1,15,55.685920,0.205920,107.290023,100.084584,97.754200,54.157085,60.212268,19,52,232.253347,30.698775,204569.501872,234.505251,27.977563,206864.062097
584626_060,2018-04-18T16:18:28.064,2018,4,19,1,18,28.063600,0.193440,92.844994,89.804006,172.555691,51.280877,27.287994,28,52,231.844054,27.282420,196399.207447,232.974338,26.787324,193129.734743
584632_059,2018-04-18T16:18:28.064,2018,4,19,1,18,28.063600,0.193440,92.844994,89.804006,172.555691,51.280877,27.287994,28,52,231.844054,27.282420,196399.207447,232.974338,26.787324,193129.734743
584921_022,2018-04-18T16:21:17.748,2018,4,19,1,21,17.747920,0.180960,100.373509,97.554441,118.885946,75.680647,67.041509,24,58,231.757189,29.852685,196224.637464,235.249289,28.465149,198757.115832
584942_039,2018-04-18T16:21:26.468,2018,4,19,1,21,26.468320,0.227760,106.900874,99.354019,61.408879,35.773271,40.863217,36,65,233.899617,31.044801,201911.002552,234.154341,28.427946,202576.898231
585042_055,2018-04-18T16:22:36.313,2018,4,19,1,22,36.312640,0.215280,106.831650,99.561346,160.315012,36.226966,42.738669,33,68,232.313779,30.479724,204953.533485,233.970249,28.963913,199761.756314
585426_101,2018-04-18T16:27:24.148,2018,4,19,1,27,24.148240,0.227760,101.502582,95.875818,118.529714,65.842460,60.690641,35,68,231.190134,29.440630,200763.456145,234.923695,27.335812,202340.797898
585616_110,2018-04-18T16:29:34.711,2018,4,19,1,29,34.710880,0.196560,97.207307,91.629969,142.844024,57.625118,53.613036,33,58,231.530464,28.674358,196820.084702,234.471196,27.267232,193972.654223
585644_011,2018-04-18T16:28:45.047,2018,4,19,1,28,45.046720,0.218400,104.378845,99.412478,129.391307,68.113082,58.384265,32,69,231.379676,29.427575,206425.467865,235.052912,27.863379,206228.933638
585813_113,2018-04-18T18:11:06.816,2018,4,19,3,11,6.816080,0.190320,107.162876,102.233389,166.883401,59.602018,50.932662,24,60,232.565294,30.581488,204995.832741,235.049302,29.897034,199541.349230
585822_113,2018-04-18T18:11:06.816,2018,4,19,3,11,6.816080,0.190320,107.162876,102.233389,166.883401,59.602018,50.932662,24,60,232.565294,30.581488,204995.832741,235.049302,29.897034,199541.349230
585822_114,2018-04-18T18:11:06.816,2018,4,19,3,11,6.816080,0.190320,107.162876,102.233389,166.883401,59.602018,50.932662,24,60,232.565294,30.581488,204995.832741,235.049302,29.897034,199541.349230
585832_038,2018-04-18T18:10:29.797,2018,4,19,3,10,29.797280,0.199680,105.379239,98.447226,125.523380,54.069856,58.300263,25,54,231.911582,30.605855,201508.579325,234.831412,28.511788,200257.310788
585841_038,2018-04-18T18:10:29.797,2018,4,19,3,10,29.797280,0.199680,105.379239,98.447226,125.523380,54.069856,58.300263,25,54,231.911582,30.605855,201508.579325,234.831412,28.511788,200257.310788
585841_039,2018-04-18T18:10:29.797,2018,4,19,3,10,29.797280,0.199680,105.379239,98.447226,125.523380,54.069856,58.300263,25,54,231.911582,30.605855,201508.579325,234.831412,28.511788,200257.310788
585841_040,2018-04-18T18:10:29.797,2018,4,19,3,10,29.797280,0.199680,105.379239,98.447226,125.523380,54.069856,58.300263,25,54,231.911582,30.605855,201508.579325,234.831412,28.511788,200257.310788
585841_069,2018-04-18T18:10:45.572,2018,4,19,3,10,45.572000,0.215280,103.343335,96.709838,135.931858,61.576421,64.058925,36,68,231.274245,29.884105,201744.250122,235.150731,28.058647,199523.116695
585841_070,2018-04-18T18:10:45.572,2018,4,19,3,10,45.572000,0.215280,103.343335,96.709838,135.931858,61.576421,64.058925,36,68,231.274245,29.884105,201744.250122,235.150731,28.058647,199523.116695
585841_071,2018-04-18T18:10:45.572,2018,4,19,3,10,45.572000,0.215280,103.343335,96.709838,135.931858,61.576421,64.058925,36,68,231.274245,29.884105,201744.250122,235.150731,28.058647,199523.116695
585841_113,2018-04-18T18:11:06.816,2018,4,19,3,11,6.816080,0.190320,107.162876,102.233389,166.883401,59.602018,50.932662,24,60,232.565294,30.581488,204995.832741,235.049302,29.897034,199541.349230
585912_089,2018-04-18T18:11:57.104,2018,4,19,3,11,57.104240,0.234000,105.945367,97.865259,105.108178,50.960814,56.314164,58,74,232.508895,30.619964,202490.982926,235.069244,27.775474,203633.554393
585922_097,2018-04-18T18:12:01.588,2018,4,19,3,12,1.587680,0.283920,96.786572,92.276118,194.437919,58.195811,30.142000,43,77,232.578981,27.722540,201759.519309,234.011528,27.374642,194648.811026
585923_088,2018-04-18T18:11:57.104,2018,4,19,3,11,57.104240,0.234000,105.945367,97.865259,105.108178,50.960814,56.314164,58,74,232.508895,30.619964,202490.982926,235.069244,27.775474,203633.554393
585933_088,2018-04-18T18:11:57.104,2018,4,19,3,11,57.104240,0.234000,105.945367,97.865259,105.108178,50.960814,56.314164,58,74,232.508895,30.619964,202490.982926,235.069244,27.775474,203633.554393
585941_020,2018-04-18T18:11:23.021,2018,4,19,3,11,23.021360,0.209040,111.849043,103.469523,126.311974,54.638729,69.523266,26,61,231.542217,31.544690,208265.127482,235.227473,29.091502,206681.534783
585941_087,2018-04-18T18:11:57.104,2018,4,19,3,11,57.104240,0.234000,105.945367,97.865259,105.108178,50.960814,56.314164,58,74,232.508895,30.619964,202490.982926,235.069244,27.775474,203633.554393
585941_088,2018-04-18T18:11:57.104,2018,4,19,3,11,57.104240,0.234000,105.945367,97.865259,105.108178,50.960814,56.314164,58,74,232.508895,30.619964,202490.982926,235.069244,27.775474,203633.554393
585941_089,2018-04-18T18:11:57.104,2018,4,19,3,11,57.104240,0.234000,105.945367,97.865259,105.108178,50.960814,56.314164,58,74,232.508895,30.619964,202490.982926,235.069244,27.775474,203633.554393
585941_096,2018-04-18T18:12:01.588,2018,4,19,3,12,1.587680,0.283920,96.786572,92.276118,194.437919,58.195811,30.142000,43,77,232.578981,27.722540,201759.519309,234.011528,27.374642,194648.811026
585941_097,2018-04-18T18:12:01.588,2018,4,19,3,12,1.587680,0.283920,96.786572,92.276118,194.437919,58.195811,30.142000,43,77,232.578981,27.722540,201759.519309,234.011528,27.374642,194648.811026
585941_098,2018-04-18T18:12:01.588,2018,4,19,3,12,1.587680,0.283920,96.786572,92.276118,194.437919,58.195811,30.142000,43,77,232.578981,27.722540,201759.519309,234.011528,27.374642,194648.811026
585943_088,2018-04-18T18:11:57.104,2018,4,19,3,11,57.104240,0.234000,105.945367,97.865259,105.108178,50.960814,56.314164,58,74,232.508895,30.619964,202490.982926,235.069244,27.775474,203633.554393
586012_040,2018-04-18T18:12:36.688,2018,4,19,3,12,36.687680,0.190320,98.834074,92.992226,63.986126,44.887061,45.300206,27,58,233.519150,30.512610,189702.469862,233.913039,28.114521,191667.518431
586013_041,2018-04-18T18:12:36.688,2018,4,19,3,12,36.687680,0.190320,98.834074,92.992226,63.986126,44.887061,45.300206,27,58,233.519150,30.512610,189702.469862,233.913039,28.114521,191667.518431
586013_042,2018-04-18T18:12:36.688,2018,4,19,3,12,36.687680,0.190320,98.834074,92.992226,63.986126,44.887061,45.300206,27,58,233.519150,30.512610,189702.469862,233.913039,28.114521,191667.518431
586013_087,2018-04-18T18:12:59.289,2018,4,19,3,12,59.288960,0.212160,105.309081,96.079106,129.605656,42.343432,58.466620,27,67,232.275683,30.558602,201640.113443,234.909290,28.014737,198513.287647
586022_041,2018-04-18T18:12:36.688,2018,4,19,3,12,36.687680,0.190320,98.834074,92.992226,63.986126,44.887061,45.300206,27,58,233.519150,30.512610,189702.469862,233.913039,28.114521,191667.518431
586022_042,2018-04-18T18:12:36.688,2018,4,19,3,12,36.687680,0.190320,98.834074,92.992226,63.986126,44.887061,45.300206,27,58,233.519150,30.512610,189702.469862,233.913039,28.114521,191667.518431
586031_041,2018-04-18T18:12:36.688,2018,4,19,3,12,36.687680,0.190320,98.834074,92.992226,63.986126,44.887061,45.300206,27,58,233.519150,30.512610,189702.469862,233.913039,28.114521,191667.518431
586144_008,2018-04-18T18:13:23.391,2018,4,19,3,13,23.390960,0.190320,101.999126,97.056101,122.646052,64.539386,62.536780,29,60,231.459838,29.820349,199529.608262,234.649593,28.095295,199996.413621
586234_090,2018-04-18T18:15:06.186,2018,4,19,3,15,6.185600,0.240240,100.148253,91.339220,177.072513,50.253933,57.646401,33,74,231.997439,28.267950,205161.086838,234.732169,26.882904,195761.053461
586241_089,2018-04-18T18:15:06.186,2018,4,19,3,15,6.185600,0.240240,100.148253,91.339220,177.072513,50.253933,57.646401,33,74,231.997439,28.267950,205161.086838,234.732169,26.882904,195761.053461
586312_023,2018-04-18T18:15:36.852,2018,4,19,3,15,36.852080,0.171600,103.803491,100.687510,144.827366,72.880501,63.692691,23,54,231.288238,29.852840,202807.348703,234.636758,29.166643,200777.362963
586312_024,2018-04-18T18:15:36.852,2018,4,19,3,15,36.852080,0.171600,103.803491,100.687510,144.827366,72.880501,63.692691,23,54,231.288238,29.852840,202807.348703,234.636758,29.166643,200777.362963
586312_028,2018-04-18T18:15:38.790,2018,4,19,3,15,38.789600,0.240240,118.226083,108.487089,147.962608,53.797346,67.933787,41,74,231.358650,33.728563,207939.672356,235.752448,31.668040,201448.372285
586312_108,2018-04-18T18:16:19.250,2018,4,19,3,16,19.249760,0.271440,116.626775,106.973376,131.525675,44.611661,50.033363,58,83,232.709205,32.767377,210178.436183,235.617916,30.262336,206480.169888
586312_109,2018-04-18T18:16:19.250,2018,4,19,3,16,19.249760,0.271440,116.626775,106.973376,131.525675,44.611661,50.033363,58,83,232.709205,32.767377,210178.436183,235.617916,30.262336,206480.169888
586312_109,2018-04-18T18:16:19.855,2018,4,19,3,16,19.855040,0.224640,105.365656,96.895019,128.464993,42.343961,52.421478,31,65,232.708073,30.189785,203840.099619,235.202037,27.838406,201260.514609
586312_110,2018-04-18T18:16:19.250,2018,4,19,3,16,19.249760,0.271440,116.626775,106.973376,131.525675,44.611661,50.033363,58,83,232.709205,32.767377,210178.436183,235.617916,30.262336,206480.169888
