Event_Number,MJD,Begining_time_of_the_event_YYYY,MM,DD,hh,mm,ss.ssssss,Duratin[s],Radiant(Right_Ascension),Radiant(Declination),Radiant(Azimuth),Radiant(Zenith),Radiant(Azimuth)_uncorrected,Radiant(Zenith)_uncorrected,Zenith_angle_correction,Initial_velocity(observed)[km/s],Initial_velocity(geocentric)[km/s],RCS[dBsm]at_max_SNR,SNR_max[dB],Beginning_height[km],End height [km],Azimuth of meteor start point,Zenith of meteor start point,Azimuth of meteor end point,Zenith of meteor end point,Semimajor_axis_(AU),Eccentricity,Perihelion_dist_(AU),Lon_of_asc_node_(deg),Inclination_(deg),Argument_of_periapsis_(deg),Period [yr],Heliocentric velocity [km/s],Radiant (ecliptic longitude),Radiant (ecliptic latitude),Solar longitude,RA error,dec error,az error,ze error,velocity error,a error,e error,q error,i error,omega error,P error,heliocentric velocity error,radiant (ecliptic longitude),radiant (ecliptic latitude),Hammer X,Hammer Y,Time from perihelion [days]
1003864,58229.81329,2018,4,21,19,31,8.48672,0.17472,281.283797,-38.529626,177.980653,73.419408,177.62747,72.813112,0.609519,65.801971,64.844347,3.600143,31.980014,108.844346,105.441713,266.145428,4.445188,319.072715,7.331057,7.760257,0.91511,0.658769,211.393743,148.539899,73.800417,21.617932,40.402913,279.1377,-15.449931,31.393743,0.165378,0.157729,0.127111,0.142947,0.450778,3.185031,0.02944,0.011568,0.514043,4.068785,14.188802,0.450778,0.165378,0.157729,0.381573,-0.270115,-39.331392
1003865,58229.8133,2018,4,21,19,31,8.73944,0.20592,280.924545,-38.04584,178.258597,72.926203,177.89308,72.284837,0.644268,63.741574,62.754264,14.704361,35.611949,105.241945,101.211172,321.59347,7.758443,338.476849,14.161763,3.239239,0.81183,0.609528,211.393745,148.491699,83.007321,5.829946,38.401128,278.886219,-14.945289,31.393745,0.308718,0.255603,0.244041,0.237117,0.383988,0.458343,0.024487,0.015418,0.732771,4.892368,1.24913,0.383988,0.308718,0.255603,0.386534,-0.261373,-43.172576
1003866,58229.81341,2018,4,21,19,31,18.23672,0.12792,300.108148,-1.213077,146.605943,41.192084,146.200935,41.049724,0.275588,69.69811,68.665464,-33.957739,11.041065,104.959943,98.081076,110.525997,3.138986,36.827585,2.076967,-767.663463,1.001308,1.004185,31.393853,147.756949,176.678238,,41.791893,302.020854,18.93983,31.393853,2.493247,2.063209,3.316656,1.173142,1.293293,13.691156,0.17018,0.005198,3.155513,17.229325,21.370528,1.293293,2.493247,2.063209,-0.00618,0.32906,2.398676
1003867,58229.81352,2018,4,21,19,31,28.11776,0.14352,300.044585,8.645226,138.523889,32.591932,138.048008,32.537771,0.245973,65.084417,63.990632,-21.195866,17.387505,111.379843,103.93878,323.833774,1.055392,319.776976,3.807383,9.283214,0.892521,0.997752,31.393965,130.899694,169.946306,28.284435,40.631728,304.307777,28.574422,31.393965,1.454041,1.943057,0.576727,2.095352,1.538749,21.466979,0.208294,0.006955,3.821068,10.537508,90.822468,1.538749,1.454041,1.943057,-0.042017,0.493596,7.425788
1003868,58229.81369,2018,4,21,19,31,42.84728,0.2184,154.356681,25.537942,311.039689,100.023228,312.06356,79.652042,20.180855,14.328802,9.486255,-26.430186,20.663081,87.730311,86.991646,5.69404,2.121219,63.623696,1.848255,3.022266,0.670882,0.994683,31.394131,3.439102,193.002736,5.254107,38.147173,146.926115,13.900119,31.394131,6.747488,6.693162,0.748115,0.985155,1.549502,2.116798,0.177825,0.005841,2.541245,5.895049,6.314429,1.549502,6.747488,6.693162,2.433246,0.308454,-10.195027
1003869,58229.81375,2018,4,21,19,31,48.22304,0.17784,299.97743,0.337864,145.867009,39.694962,145.305605,39.397745,0.485711,51.602192,50.251691,-23.649186,22.403723,107.435522,100.43189,151.06869,0.654162,323.813625,2.661398,0.776194,0.298366,0.544604,31.394191,134.792347,6.507959,0.683842,24.807646,302.233649,20.483324,31.394191,0.517024,0.534465,0.578165,0.396085,0.289234,0.01558,0.024403,0.029885,1.181654,4.97022,0.020595,0.289234,0.517024,0.534465,-0.009667,0.3556,116.92837
1003870,58229.81385,2018,4,21,19,31,56.53472,0.19032,301.242211,1.480657,143.311093,39.274341,142.806994,39.053596,0.40603,56.07243,54.81272,-30.942041,15.771312,105.766438,97.657446,148.927889,0.994162,320.41945,2.782661,0.993383,0.091418,0.902571,31.394286,137.036273,77.460038,0.990092,29.367972,303.820396,21.324772,31.394286,0.750618,0.964079,0.547385,0.888298,0.706916,0.067581,0.025776,0.077421,2.185102,78.146054,0.101313,0.706916,0.750618,0.964079,-0.035852,0.370063,92.593118
1003871,58229.814,2018,4,21,19,32,9.16136,0.21216,293.917971,-13.494276,161.112746,50.362052,160.618511,49.903172,0.543467,55.565608,54.345715,-32.471836,12.53126,105.478502,97.940728,202.131791,2.102784,317.785159,3.865467,0.812965,0.351812,0.526954,31.394428,162.258994,325.871129,0.733007,25.817239,293.461065,8.016015,31.394428,1.713517,1.468092,1.833659,1.077233,1.258489,0.063429,0.085273,0.102276,3.024818,27.292901,0.086165,1.258489,1.713517,1.468092,0.141875,0.139877,-87.199413
1003872,58229.81404,2018,4,21,19,32,13.32344,0.18096,295.723607,-15.66893,159.783728,52.93853,159.383292,52.597354,0.413289,65.486154,64.428932,-34.377071,10.299942,105.092346,97.869901,197.86397,2.311232,315.138898,3.750149,1.763765,0.464253,0.944932,31.394474,169.589944,215.76701,2.342401,35.328896,294.827622,5.578535,31.394474,2.167114,1.744501,2.244854,1.228768,1.865433,0.618015,0.174941,0.050523,2.869398,36.271692,1.29943,1.865433,2.167114,1.744501,0.118676,0.097368,-28.723309
1003873,58229.81414,2018,4,21,19,32,21.61016,0.29328,282.66709,35.160983,82.958368,2.924679,83.924229,3.333828,0.037652,49.264537,47.974516,-20.568024,19.20959,101.373951,87.093044,129.662536,2.812833,137.444408,2.920182,15.46348,0.935894,0.991303,31.394568,83.612094,193.652012,60.808017,41.093771,289.624358,57.738136,31.394568,0.456227,0.418963,6.470804,0.344568,0.018047,6.374832,0.024,0.002294,0.456873,2.38723,39.715492,0.018047,0.456227,0.418963,0.127868,0.96655,-9.916407
1003874,58229.81424,2018,4,21,19,32,30.0872,0.234,314.942971,-17.591255,141.058945,62.497103,140.694996,61.868776,0.752465,53.734258,52.354789,-26.567884,17.49746,107.393869,101.232955,127.531495,2.63531,330.676666,3.66682,0.755119,0.524896,0.35876,211.394664,178.770648,209.760505,0.65618,24.163628,312.329701,-0.511752,31.394664,0.746084,0.849581,0.392215,0.732185,1.303757,0.044878,0.055109,0.059201,1.612353,167.092078,0.058646,1.303757,0.746084,0.849581,-0.186294,-0.008947,70.401236
1003875,58229.81434,2018,4,21,19,32,38.58608,0.19968,305.482629,-9.624779,145.785914,50.965411,145.407508,50.659336,0.433447,62.671397,61.507497,-35.228787,12.187509,100.719739,93.233228,148.858369,3.712652,317.622646,1.748848,1.321117,0.278317,0.953428,31.39476,161.718015,139.833737,1.518489,32.886335,305.473676,9.55041,31.39476,1.037847,1.131091,0.864986,0.892535,1.237268,0.19435,0.095156,0.036489,2.275904,36.251874,0.33892,1.237268,1.037847,1.131091,-0.06597,0.166521,34.780893
1003876,58229.81435,2018,4,21,19,32,39.67808,0.22776,307.14164,-35.232225,156.624774,74.786302,156.258788,74.015167,0.814253,57.813713,56.585812,-24.040631,18.15893,105.881201,102.372138,143.199473,2.971891,346.13205,4.049162,0.981991,0.023526,0.958889,211.394772,148.401059,175.875045,0.973108,29.193043,300.814288,-15.683292,31.394772,0.750295,0.576613,0.515194,0.365234,1.298478,0.089924,0.029085,0.102209,1.617682,27.146876,0.134325,1.298478,0.750295,0.576613,0.014242,-0.272868,-173.449692
1003877,58229.81436,2018,4,21,19,32,40.742,0.15912,297.03044,-1.841933,151.767858,40.323339,151.25803,40.09183,0.367786,59.658532,58.496255,-28.50473,12.537388,113.442956,106.363578,198.661562,3.067527,265.139054,2.63639,1.214449,0.184157,0.9908,31.394785,143.493069,204.638749,1.338348,31.987477,298.700828,18.942468,31.394785,3.673577,2.835603,5.05244,1.64185,1.496087,0.238717,0.144548,0.070674,4.702303,137.599045,0.404447,1.496087,3.673577,2.835603,0.049435,0.329138,-22.874266
1003878,58229.8145,2018,4,21,19,32,52.36712,0.2028,300.71604,-18.651338,155.65054,57.262585,155.237,56.778846,0.570733,58.426813,57.224577,-30.91515,16.278622,103.462278,96.949431,162.941542,3.389822,322.990228,2.289502,0.894556,0.141579,0.767906,31.394916,176.366097,334.476742,0.84608,27.657424,298.959058,1.751134,31.394916,0.687938,0.736303,0.557315,0.579846,0.935391,0.050147,0.060427,0.095041,1.388849,38.741001,0.071289,0.935391,0.687938,0.736303,0.047002,0.030563,-125.981589
1003879,58229.81461,2018,4,21,19,33,2.18576,0.16224,281.663187,3.483815,175.447944,31.447702,174.730186,31.192662,0.282417,59.559367,58.497773,-22.0607,17.77394,106.714085,98.598442,263.792805,2.580567,310.850376,4.041899,2.15026,0.648905,0.754947,31.395026,127.722221,248.425948,3.153091,36.572044,283.018699,26.39521,31.395026,3.922613,2.714076,7.042748,2.415988,1.590318,2.143377,0.210827,0.133345,6.562363,42.925023,5.942709,1.590318,3.922613,2.714076,0.298837,0.458048,-43.505004
1003880,58229.81474,2018,4,21,19,33,13.18376,0.31512,233.902549,-3.474524,237.669326,57.302723,237.226705,55.158623,1.819185,32.645557,30.983947,-23.108688,24.121804,100.635524,94.193917,256.350994,2.855195,37.506959,2.963211,1.536213,0.825682,0.267789,31.395151,23.501722,308.460055,1.904045,34.270529,232.416738,15.37789,31.395151,0.789885,0.780568,0.689721,0.467973,0.424424,0.10597,0.009986,0.0118,1.301487,2.764144,0.197542,0.424424,0.789885,0.780568,1.15689,0.280016,-43.046915
1003881,58229.81518,2018,4,21,19,33,51.39128,0.23088,313.672366,51.839294,44.509163,29.68018,45.322301,29.408336,0.617664,39.419345,37.683485,-12.147912,33.015882,103.553291,95.62261,24.822059,3.035951,337.703292,1.243948,7.444258,0.87845,0.904848,31.395583,61.881684,141.891636,20.31104,40.343464,347.153337,64.04828,31.395583,0.669107,0.41227,0.632393,0.311504,0.123555,1.556676,0.024256,0.005023,0.453373,2.248687,6.49509,0.123555,0.669107,0.41227,-0.40402,1.073344,26.083018
1003882,58229.81518,2018,4,21,19,33,51.59408,0.25896,310.489154,50.593705,45.338871,27.362633,46.26569,27.09217,0.65453,36.784307,34.934339,-17.136109,30.264725,96.675697,88.323326,359.3361,1.521319,263.056058,2.030014,2.725034,0.665913,0.910398,31.395585,60.145076,139.857588,4.498398,37.729964,341.784325,64.282507,31.395585,3.699251,2.148052,3.262776,1.854105,0.6394,1.102917,0.114609,0.028623,2.358854,14.075885,2.921217,0.6394,3.699251,2.148052,-0.354921,1.073934,29.324116
1003883,58229.81539,2018,4,21,19,34,9.6776,0.31824,227.229044,-10.44104,237.703765,67.076116,237.333134,64.961937,1.890078,35.174372,33.685213,-31.758742,15.526011,93.392497,88.741573,218.417983,3.000092,74.183326,3.52556,2.720461,0.905554,0.256938,31.395789,11.388047,304.494671,4.48708,37.72279,227.719787,6.941917,31.395789,1.420862,1.38323,1.27314,0.682848,0.872195,0.829058,0.022869,0.025897,2.242556,6.387516,2.13663,0.872195,1.420862,1.38323,1.260918,0.12762,-39.280202
1003884,58229.81539,2018,4,21,19,34,10.03328,0.19656,278.38007,-15.322342,181.494444,50.18908,181.020297,49.742025,0.441598,61.357742,60.351317,-30.655015,15.914854,106.450703,98.51568,198.550304,1.61099,352.787349,3.646099,1.743979,0.729016,0.47259,31.395793,161.908894,284.860942,2.303096,35.248935,278.157667,7.8776,31.395793,1.651659,1.020395,2.026223,0.966865,1.238809,0.481496,0.065389,0.072785,3.212362,18.73211,0.987605,1.238809,1.651659,1.020395,0.406435,0.138099,-47.842221
1003885,58229.81541,2018,4,21,19,34,11.78984,0.30264,281.111443,32.952531,145.763954,2.288272,134.868246,2.621712,0.052865,36.95967,35.240161,-20.989233,25.229684,102.108221,91.091586,237.285379,1.469181,247.53931,1.745467,1.142457,0.187531,0.928211,31.395813,70.305974,238.937101,1.221124,31.267986,286.697288,55.747258,31.395813,0.102588,0.086689,0.936072,0.076482,0.002277,0.004165,0.00234,0.001389,0.063422,1.677798,0.006677,0.002277,0.102588,0.086689,0.166023,0.936486,-51.859557
1003886,58229.81542,2018,4,21,19,34,12.06752,0.12792,280.164681,30.150014,173.843977,4.729836,166.414868,4.721917,0.114776,36.114684,34.35574,-24.796475,21.735147,91.970169,87.351908,244.388158,1.763103,252.025555,1.819532,1.013971,0.183028,0.828386,31.395816,70.291255,277.819514,1.021029,29.671591,284.713004,53.069052,31.395816,2.787206,1.816492,23.127726,1.493093,0.088957,0.066657,0.045893,0.068093,1.47667,39.665956,0.101357,0.088957,2.787206,1.816492,0.198245,0.895308,-79.523044
1003887,58229.81565,2018,4,21,19,34,31.97312,0.24336,308.267393,-2.173433,138.061297,45.712813,137.678582,45.474654,0.411305,60.530539,59.315273,-29.381707,16.426853,105.389057,94.836769,114.306192,2.877848,338.091599,3.631022,1.294398,0.352258,0.838436,31.396041,148.390382,111.325914,1.472658,32.677296,310.101196,16.096512,31.396041,0.199679,0.253747,0.097299,0.250939,0.268135,0.040924,0.013142,0.013211,0.600801,7.560027,0.069875,0.268135,0.199679,0.253747,-0.14298,0.280212,52.310237
1003888,58229.81637,2018,4,21,19,35,34.5884,0.19968,295.788748,-13.900259,160.042954,51.027323,159.655066,50.745436,0.351784,69.468227,68.470273,-28.483238,18.791427,104.600787,95.739798,170.88679,3.485199,323.8136,2.710697,4.713972,0.794006,0.971048,31.396748,167.057408,202.541469,10.234827,39.488632,295.199653,7.30929,31.396748,0.636098,0.660067,0.616996,0.529693,0.797247,2.150575,0.07987,0.008186,1.1166,6.44852,7.564839,0.797247,0.636098,0.660067,0.111979,0.127537,-16.720952
1003889,58229.81664,2018,4,21,19,35,57.34256,0.21216,318.9393,13.617436,111.371694,40.969301,111.114419,40.716654,0.578001,48.303282,46.767336,-20.05991,16.52815,96.530401,88.693232,60.141386,3.787097,353.642729,3.603413,0.991535,0.60562,0.391042,31.397005,109.740673,51.708692,0.987329,29.33989,326.118919,28.02962,31.397005,1.048215,1.008945,1.035048,0.73331,0.538132,0.056477,0.023337,0.034469,2.340094,10.259321,0.08451,0.538132,1.048215,1.008945,-0.38758,0.486946,56.695986
1003890,58229.81673,2018,4,21,19,36,5.44208,0.22464,319.581697,-78.014674,171.592844,115.314729,169.973787,86.196639,29.112546,13.53194,7.615487,27.347371,55.993061,97.793272,97.745327,284.345547,6.478393,287.881953,6.679421,0.838673,0.220156,0.654035,211.397097,48.351796,159.319876,0.76805,26.449938,287.141083,-57.55922,31.397097,18.373065,3.718283,3.008309,0.448157,0.281,0.023434,0.045984,0.052132,6.045189,16.702697,0.03221,0.281,18.373065,3.718283,0.154842,-0.964205,-115.96686
1003891,58229.81676,2018,4,21,19,36,8.32184,0.18096,294.171524,-8.329367,160.131083,45.195955,159.68045,44.934366,0.344078,65.617414,64.575802,-31.325325,15.733592,106.11592,97.779507,153.569384,2.328853,346.198541,2.351164,2.167064,0.559767,0.954013,31.397128,156.031832,210.8456,3.190124,36.615226,294.577505,13.06917,31.397128,1.595493,1.529169,1.80849,1.184101,1.390005,0.774357,0.1438,0.029666,2.671046,21.771783,1.805326,1.390005,1.595493,1.529169,0.121096,0.227712,-24.186598
1003892,58229.81729,2018,4,21,19,36,54.01736,0.1248,291.142104,1.657212,160.641273,34.71074,159.897229,34.384632,0.450388,49.845909,48.517328,-27.430418,12.593948,103.603141,98.625522,21.10905,1.95861,0.829767,3.793132,0.77605,0.372403,0.487047,31.397645,126.851534,334.073172,0.683651,24.803359,293.133657,23.412333,31.397645,1.86006,2.814459,2.060766,2.520239,1.541186,0.088716,0.125101,0.150359,6.310663,33.214352,0.118304,1.541186,1.86006,2.814459,0.139335,0.40605,-89.745277
1003893,58229.81732,2018,4,21,19,36,56.33552,0.38688,208.117114,-7.037024,253.803716,79.651601,253.493312,72.549793,6.800405,20.81043,18.009817,-29.788107,20.5248,84.711807,82.276036,261.037685,2.769776,64.400843,2.366723,1.71776,0.613218,0.664398,31.397671,2.491229,263.77868,2.251353,35.139844,208.630895,4.222465,31.397671,1.178512,1.107496,0.697016,0.475159,0.554018,0.122817,0.028416,0.019011,0.767517,4.239596,0.242226,0.554018,1.178512,1.107496,1.575983,0.080142,-49.22256
1003894,58229.81732,2018,4,21,19,36,56.68496,0.21528,307.77395,11.58282,126.255449,34.128927,125.879715,34.085589,0.281855,62.402424,61.228529,-24.143137,20.438042,102.890157,92.010604,135.974582,3.172529,277.301249,1.311544,4.532244,0.800462,0.904353,31.397675,126.728346,140.776172,9.648726,39.394039,313.579394,29.485494,31.397675,1.1351,1.076573,1.967653,0.428363,0.314707,1.616027,0.064461,0.020169,1.714278,8.156297,5.434025,0.314707,1.1351,1.076573,-0.187192,0.50961,27.411348
1003895,58229.81735,2018,4,21,19,36,58.83152,0.20904,291.458014,-6.495719,163.487286,42.674499,162.960795,42.367422,0.386098,60.031147,58.918977,-35.003129,10.30193,108.079338,99.013184,193.897623,2.190739,319.091482,3.04553,1.205199,0.314585,0.826062,31.397699,149.566594,255.174906,1.323087,31.90067,292.138079,15.307426,31.397699,2.494412,2.079199,3.171191,1.570194,1.536692,0.244472,0.123751,0.117176,3.698683,55.756244,0.411775,1.536692,2.494412,2.079199,0.161649,0.2666,-57.488415
1003896,58229.81765,2018,4,21,19,37,25.31096,0.156,303.731089,-24.927558,156.3805,63.743678,155.976654,63.119568,0.696586,56.428985,55.183475,-24.718549,10.788844,105.754872,102.131777,217.847192,2.476011,299.393059,3.799355,0.812587,0.237553,0.619554,211.397998,169.309974,176.488486,0.732495,25.807447,300.362561,-4.975757,31.397998,2.287554,1.598386,2.060698,0.927734,1.774407,0.076287,0.10964,0.145582,3.087309,50.485318,0.103824,1.774407,2.287554,1.598386,0.02251,-0.086817,-129.661325
1003897,58229.81799,2018,4,21,19,37,54.0368,0.19344,296.450993,3.197231,151.394443,34.945806,150.817088,34.774151,0.320754,59.194521,58.035011,-33.585259,14.381227,104.053943,95.15795,151.624341,2.528671,328.525673,1.051638,1.370899,0.270857,0.999581,31.398322,134.70849,192.952276,1.605122,33.250804,299.131995,23.998931,31.398322,2.45843,1.643246,4.073568,0.753683,0.546531,0.134986,0.060087,0.018747,2.275458,45.683306,0.23902,0.546531,2.45843,1.643246,0.041127,0.415825,-11.692257
1003898,58229.81809,2018,4,21,19,38,3.15656,0.08424,299.352477,14.345757,135.767048,26.596593,135.177432,26.595938,0.231834,60.327397,59.173879,-31.830962,11.145475,108.556085,103.978148,46.536015,2.08416,16.557609,2.476656,3.460489,0.712671,0.994299,31.398425,119.926495,166.991989,6.437336,38.625802,305.079412,34.277301,31.398425,4.004091,4.05302,5.344013,3.218743,1.820571,24.267262,0.305441,0.028542,6.693199,32.412164,36.043576,1.820571,4.004091,4.05302,-0.051666,0.58943,10.070741
1003899,58229.81814,2018,4,21,19,38,7.6088,0.19656,323.543235,-1.683475,122.971625,54.315113,122.700337,53.909062,0.606489,55.10617,53.707969,-24.463597,18.789746,104.697968,98.292729,165.825525,3.015288,264.968912,3.593364,1.088251,0.712691,0.312664,31.398476,148.582945,49.040872,1.135256,30.650343,325.302184,12.080553,31.398476,0.818474,0.81177,0.882139,0.413384,0.544527,0.066527,0.019989,0.026529,2.244767,6.272073,0.104322,0.544527,0.818474,0.81177,-0.405046,0.211575,49.807443
1003900,58229.81816,2018,4,21,19,38,8.6696,0.26208,288.461527,-5.981984,168.109293,41.508694,167.570766,41.207179,0.358994,61.283528,60.214993,-22.894596,22.509786,108.992063,96.75798,192.211819,2.59566,328.92108,3.798178,1.460093,0.454209,0.796905,31.398488,147.944891,250.306266,1.764293,33.833409,289.149008,16.236206,31.398488,0.416333,0.477773,0.517802,0.414658,0.386227,0.090157,0.030302,0.021975,0.986719,9.860694,0.163741,0.386227,0.416333,0.477773,0.211625,0.28284,-49.657979
1003901,58229.81822,2018,4,21,19,38,14.192,0.20592,287.376709,60.059227,7.845241,25.588265,9.526723,24.820237,0.859434,31.088221,29.00622,-33.400838,12.877352,90.200057,84.290248,65.103673,2.209568,112.133957,1.991526,2.988399,0.665955,0.998261,31.398551,48.717768,169.466216,5.16604,38.103965,328.21369,79.900409,31.398551,6.583509,2.979187,6.45342,2.269795,0.601622,1.725635,0.148725,0.008858,2.369019,13.702022,5.001441,0.601622,6.583509,2.979187,-0.1053,1.286817,8.296116
1003902,58229.81827,2018,4,21,19,38,18.56,0.20592,297.18922,-4.166716,154.843008,42.02112,154.309504,41.718775,0.428323,56.600147,55.387305,-30.76238,12.635303,104.140909,95.850618,163.64351,1.494616,329.32352,3.015538,0.931051,0.112771,0.826055,31.3986,145.870495,319.218684,0.89838,28.34364,298.399502,16.630013,31.3986,1.131524,1.214208,1.246394,0.954284,0.842343,0.062887,0.062957,0.114345,2.514979,66.695296,0.091298,0.842343,1.131524,1.214208,0.055064,0.289261,-118.688582
1003903,58229.81852,2018,4,21,19,38,39.71048,0.14352,311.669358,4.099779,129.961702,42.039477,129.585715,41.838008,0.425613,56.879677,55.583214,-32.373214,14.304872,103.976425,98.367074,139.568967,2.538942,257.395159,0.591228,1.178158,0.431889,0.669325,31.398838,135.783109,83.832612,1.278808,31.637757,315.345668,21.219608,31.398838,1.758622,1.888526,1.252843,1.700481,1.593106,0.223287,0.065364,0.108874,4.569361,39.569951,0.370426,1.593106,1.758622,1.888526,-0.226412,0.368884,60.773151
1003904,58229.8186,2018,4,21,19,38,47.09864,0.13416,287.887991,21.216916,153.369189,15.017154,151.853322,15.027809,0.185223,50.467902,49.1836,-29.511699,14.393388,103.070552,96.731091,349.925743,1.713877,343.362845,2.845221,1.580855,0.385235,0.971854,31.398922,99.85828,208.200597,1.987642,34.504898,293.139752,43.227567,31.398922,3.727532,3.545872,9.815372,2.714288,0.689921,0.450943,0.156538,0.047902,4.076145,43.793956,0.88855,0.689921,3.727532,3.545872,0.116455,0.737124,-23.823987
1003905,58229.81862,2018,4,21,19,38,48.98,0.19032,314.108893,-11.649831,139.60691,56.233991,139.271062,55.851157,0.517013,60.781176,59.546547,-29.237237,17.670745,104.976306,98.5883,142.462239,2.930501,315.058311,2.38099,1.174588,0.421314,0.679717,31.398943,168.805493,84.723604,1.273001,31.601981,313.215633,5.418547,31.398943,0.403225,0.490079,0.197837,0.457464,0.724,0.076813,0.020112,0.037743,1.125395,14.914236,0.125169,0.724,0.403225,0.490079,-0.200929,0.094671,61.072148
1003906,58229.81876,2018,4,21,19,39,0.82976,0.19032,330.788501,-1.305803,116.745882,59.048173,116.540058,58.601204,0.629796,56.829696,55.433271,-29.50782,14.459791,101.081097,95.073958,85.513218,3.619704,337.788594,2.997254,1.62549,0.851556,0.241295,31.399077,150.835695,49.285118,2.072415,34.724962,332.372368,9.971111,31.399077,0.996753,1.012311,0.943798,0.576776,0.973657,0.278867,0.021194,0.033713,3.372562,9.161526,0.541165,0.973657,0.996753,1.012311,-0.528334,0.175386,41.537242
1003907,58229.81898,2018,4,21,19,39,19.5872,0.22464,299.350164,-12.912273,156.529548,50.883641,156.079125,50.486045,0.494832,58.580166,57.395541,-25.635193,17.239338,102.95456,94.65323,199.907472,3.044883,304.006727,4.313508,0.930891,0.107689,0.830645,31.399289,164.344438,321.698767,0.898149,28.340785,298.817886,7.636956,31.399289,0.448443,0.448483,0.435703,0.34228,0.419064,0.02682,0.029283,0.050704,0.891089,30.776056,0.038836,0.419064,0.448443,0.448483,0.049244,0.133204,-121.692423
1003908,58229.81905,2018,4,21,19,39,25.45904,0.1872,309.208435,-26.659102,152.599491,67.095265,152.277666,66.624868,0.532326,66.604316,65.50512,-31.624116,15.803674,102.893295,97.680458,153.022507,2.798001,331.70325,3.795678,2.138337,0.53937,0.984982,211.399355,165.76205,340.572626,3.126901,36.540862,304.768252,-7.830251,31.399355,0.941502,0.818272,0.712908,0.561452,1.514251,0.685861,0.135003,0.011833,1.515969,14.10493,1.572558,1.514251,0.941502,0.818272,-0.053905,-0.136567,15.741472
1003909,58229.81917,2018,4,21,19,39,36.22616,0.19656,300.087246,-10.46988,154.620429,48.818815,154.164623,48.459092,0.468349,58.803163,57.617887,-32.076083,14.298698,106.447495,98.847441,145.918435,1.771201,339.185068,3.121325,0.963277,0.052539,0.912668,31.399477,159.969367,327.25883,0.945424,28.894237,300.02661,9.886236,31.399477,1.52962,1.438763,1.591852,1.042261,1.214741,0.08866,0.057832,0.125868,2.820391,25.299569,0.13125,1.214741,1.52962,1.438763,0.028139,0.172335,-138.02537
1003910,58229.81925,2018,4,21,19,39,43.38344,0.16224,302.254601,-9.949225,151.777053,49.12722,151.395904,48.878294,0.351297,68.090696,67.038197,-3.807094,24.602115,102.269036,94.945884,176.441405,7.696289,204.721518,4.385535,3.096298,0.676017,1.003148,31.399558,162.353177,174.474513,5.448339,38.237923,302.254645,9.949627,31.399558,0.460588,0.361905,0.527127,0.215297,0.320346,0.3179,0.033173,0.001363,0.567031,4.12059,0.843411,0.320346,0.460588,0.361905,-0.010297,0.173439,4.356304
1003911,58229.81925,2018,4,21,19,39,43.57376,0.11856,301.058997,-9.850712,153.171173,48.582552,152.76835,48.31202,0.372764,65.739772,64.660461,-13.140524,19.642229,93.803528,88.554647,214.609731,3.977035,266.684556,4.052694,1.926186,0.478247,1.004994,31.39956,161.230667,179.131709,2.673298,35.917369,301.106645,10.295643,31.39956,0.905964,0.773542,0.997923,0.514368,0.655665,0.238636,0.063473,6.63E-04,1.29314,10.132453,0.500767,0.655665,0.905964,0.773542,0.009518,0.179457,0.730035
1003912,58229.81957,2018,4,21,19,40,10.5212,0.20592,283.620863,3.903603,175.079971,31.03993,174.292245,30.744373,0.327819,54.948268,53.79596,-20.614803,16.738262,106.244427,96.712753,256.733076,2.338212,314.216438,3.950383,1.21258,0.432431,0.688222,31.399864,124.518704,272.532079,1.335259,31.969986,285.23714,26.622966,31.399864,1.30316,1.723414,2.256052,1.60411,0.930741,0.191151,0.055084,0.086836,3.902548,30.053998,0.319895,0.930741,1.30316,1.723414,0.263037,0.461607,-59.514774
1003913,58229.82002,2018,4,21,19,40,49.89872,0.17784,312.201253,-34.437989,153.960218,75.095601,153.631225,74.442653,0.695683,62.737806,61.579144,-27.710866,16.724175,98.828282,95.882518,185.290981,3.542381,302.05891,3.659241,1.538462,0.367207,0.973528,211.400309,150.021972,332.041758,1.908228,34.28262,305.195714,-16.013054,31.400309,0.831425,0.620324,0.58966,0.370164,1.464109,0.299318,0.117716,0.01773,1.452827,21.889521,0.567319,1.464109,0.831425,0.620324,-0.059893,-0.278593,23.808154
1003914,58229.82007,2018,4,21,19,40,54.1856,0.27768,294.408893,-4.987748,160.096013,41.721028,159.590348,41.466971,0.346186,62.53268,61.451731,-20.590355,14.858481,124.065027,110.790885,152.65007,1.184782,341.513492,4.683543,1.534103,0.378149,0.953983,31.400357,149.259281,215.42381,1.900124,34.258985,295.402283,16.32274,31.400357,0.712231,0.670755,0.874406,0.514448,0.488049,0.121162,0.052369,0.015238,1.179593,13.243701,0.225866,0.488049,0.712231,0.670755,0.105835,0.284021,-29.552597
1003915,58229.82009,2018,4,21,19,40,55.81112,0.18096,302.511675,-12.159693,152.948541,51.1471,152.525156,50.783386,0.470853,60.237365,59.064842,-34.400934,11.450854,101.944154,94.981854,120.666704,3.123732,12.218572,2.76789,1.038007,0.049405,0.986724,31.400375,164.622699,127.812665,1.057548,30.007147,302.021649,7.736752,31.400375,1.116506,1.270496,0.954711,1.029121,1.369708,0.116947,0.049147,0.077748,2.581638,170.222145,0.18006,1.369708,1.116506,1.270496,-0.006262,0.134938,51.305578
