,ID,day_tomoe,theta,distance,az1[deg]_sensor,el1[deg]_sensor,az2[deg]_sensor,el2[deg]_sensor,az3[deg]_sensor,el3[deg]_sensor,az4[deg]_sensor,el4[deg]_sensor
1493,694132_008,21,0.116720594,0.177270432,236.1593009,25.52543501,235.8825053,25.25074203,235.3413792,25.69383554,235.6179586,25.9691722
1494,694142_007,21,2.678224925,1.33869405,237.0403181,24.78964826,236.7639225,24.51592477,236.2276529,24.96082321,236.5038004,25.23640165
1495,694313_013,21,74.40156594,2.487460321,234.0980946,28.26374158,233.8210746,27.98485313,233.2571751,28.41772745,233.5336972,28.69750896
1496,694316_058,21,1.209745874,0.086285923,235.9331803,30.0530912,235.6455416,29.77915271,235.0800325,30.22027244,235.3675744,30.49699801
1497,694325_058,21,0.321189206,0.099100726,236.2294957,28.73153574,235.9440202,28.45692226,235.3877363,28.90097708,235.6727825,29.17654064
1498,694325_059,21,1.08400686,0.098046037,236.2294156,28.7316066,235.9439428,28.45690123,235.3878161,28.90082952,235.6727634,29.17655154
1499,694334_014,21,7.657012859,2.959326251,236.5233977,27.41473495,236.2422454,27.13946193,235.6917128,27.58280838,235.9731066,27.85861576
1500,694334_059,21,0.599885404,0.096254149,236.523161,27.4157867,236.2418592,27.14032326,235.6912718,27.58361149,235.9725256,27.85925021
1501,694344_015,21,7.201307049,3.082921132,237.4112047,26.68187057,237.1287869,26.40945931,236.586152,26.85644938,236.8682294,27.1301818
1502,694344_058,21,6.456906562,0.359426381,237.4108772,26.68252243,237.1285475,26.40985034,236.5861634,26.8575008,236.8681807,27.13075996
1503,694344_058,21,0.799069621,0.090702954,237.4108772,26.68252243,237.1285475,26.40985034,236.5861634,26.8575008,236.8681807,27.13075996
1504,694411_089,21,2.59759322,0.059723462,233.1238219,26.88645685,232.8525222,26.60455515,232.2911492,27.03355759,232.5619838,27.31649233
1505,694412_027,21,0.266622197,0.030002218,233.7173824,27.49012352,233.441528,27.21035822,232.8812668,27.64332364,233.1562155,27.92348969
1506,694421_090,21,1.829695923,0.093821016,234.0321328,26.17201498,233.757884,25.89331144,233.2068025,26.32884716,233.479891,26.60833462
1507,694423_027,21,0.4506693,0.030052119,235.2285953,27.36947128,234.9495012,27.09292589,234.3954749,27.5320662,234.6738497,27.80942813
1508,694431_091,21,1.537201143,0.122626432,234.9302696,25.4539368,234.6571602,25.1762176,234.1108154,25.61361008,234.3828775,25.89172159
1509,694513_039,21,71.23051198,0.725748195,234.538971,27.91762939,234.2599067,27.6394258,233.7002787,28.07520267,233.9775365,28.35380217
1510,694514_038,21,5.849757477,0.163088922,235.1429951,28.51508345,234.8610486,28.23861789,234.3015161,28.67776683,234.5830747,28.9554505
1511,695031_011,21,2.759275969,0.039258804,234.9245334,25.45865444,234.6514113,25.18050168,234.1048463,25.61811605,234.3771835,25.89641814
1512,695111_084,21,1.268223326,0.059297701,233.3363344,26.7201381,233.0639418,26.43889805,232.5056289,26.8688557,232.7759823,27.15156172
1513,695211_093,21,2.68883984,0.064291653,233.5537844,26.54775627,233.2815986,26.26705813,232.7244352,26.69810116,232.9953322,26.98052958
1514,695213_062,21,0.712847173,0.091248589,234.7508179,27.74770549,234.4723327,27.47013371,233.9141245,27.90769244,234.1922288,28.18646547
1515,695232_062,21,0.594697631,0.112781791,235.9442483,25.70475147,235.6676101,25.42939065,235.124062,25.87153244,235.4008281,26.14774181
1516,695241_094,21,26.36889487,0.675491739,236.2290729,24.3830227,235.9553928,24.10692764,235.4189031,24.55042309,235.6931308,24.82568302
1517,695314_033,21,69.02242588,0.219326578,235.5755493,28.16837562,235.2918848,27.89268465,234.7371267,28.33427574,235.0192056,28.61046868
1518,695314_048,21,24.61450033,2.134189609,235.5748559,28.1681045,235.2912904,27.89326449,234.736773,28.33402921,235.0186696,28.61069307
1519,695413_045,21,0.935948632,0.083312275,235.1859856,27.3981686,234.9065839,27.12188761,234.3531357,27.56142063,234.6317568,27.83885812
1520,695523_049,21,20.43526325,1.49301296,235.0067264,27.5456307,234.728214,27.26869062,234.172307,27.7059722,234.4504498,27.98480209
1521,695815_002,21,1.309862601,0.03407183,235.9728103,28.93207408,235.6881336,28.65660052,235.1290114,29.09915585,235.4142173,29.37514955
1522,696011_038,21,1.071907811,0.133310197,233.9885451,26.19939758,233.7159688,25.9202672,233.1626564,26.35424036,233.4349832,26.63463489
1523,696026_025,21,75.56276489,1.730038584,237.9345674,28.4257843,237.6453994,28.15523409,237.0980786,28.60646728,237.3875301,28.87783077
1524,696034_025,21,74.16124307,0.159094147,237.582787,26.52041872,237.3009212,26.24790005,236.7599656,26.69689846,237.0429829,26.96959725
1525,696222_096,21,7.630794141,0.134200879,234.6248582,26.76884615,234.347626,26.49264097,233.7964842,26.93059204,234.0731144,27.20948991
1526,696231_094,21,17.35485386,0.999706169,234.928219,25.45325984,234.6546313,25.17554276,234.1087089,25.61266088,234.3806992,25.89135305
1527,696241_094,21,17.82974191,1.28264319,235.8173732,24.73151915,235.5430095,24.45499102,235.0032606,24.89548595,235.2764434,25.17247319
1528,696511_063,21,16.92107117,3.541636998,233.7737535,26.37075722,233.5013669,26.09119643,232.9459468,26.52362843,233.2180146,26.80507043
1529,696511_064,21,16.81973461,3.426109577,233.7737069,26.37081414,233.5013066,26.09086553,232.9458464,26.52359156,233.2181831,26.8048188
1530,696513_090,21,8.063378191,0.220565737,234.9723563,27.56709598,234.6937262,27.28978814,234.1378653,27.72843583,234.4166326,28.00652812
1531,696515_101,21,4.053572215,0.854746011,236.1937367,28.75242338,235.9075137,28.47875674,235.3516021,28.92148643,235.6362514,29.19783191
1532,696515_101,21,30.01185691,0.923333153,236.1937367,28.75242338,235.9075137,28.47875674,235.3516021,28.92148643,235.6362514,29.19783191
1533,696521_064,21,16.18755916,3.232792559,234.671727,25.65045742,234.3972966,25.37363434,233.8513234,25.81280015,234.1258051,26.09064901
1534,696525_101,21,30.43033358,0.480491101,237.0942747,28.0179289,236.8085891,27.74519291,236.2593969,28.19432579,236.5469644,28.46552159
1535,696711_114,21,2.04400206,0.086538503,232.9017882,27.05532643,232.6312988,26.77294134,232.0672914,27.2004423,232.3384275,27.48377147
1536,696715_065,21,0.624719906,0.087006366,235.3110583,29.4577383,235.0269717,29.18076315,234.4612148,29.61940536,234.7452461,29.89783489
1537,696721_115,21,1.674695462,0.119097099,233.8131568,26.3426828,233.54005,26.06382853,232.9860879,26.49795503,233.2593814,26.77820563
1538,696725_066,21,1.428396287,0.06753076,236.2256366,28.73069136,235.9396848,28.45719421,235.3835563,28.90048939,235.6681206,29.1752881
1539,696733_097,21,7.529517001,0.318731564,235.912469,26.82289762,235.6342441,26.54739153,235.0839516,26.98732636,235.3623324,27.26461979
1540,696733_098,21,6.411474623,0.353538574,235.9126024,26.82294195,235.634026,26.54709314,235.0840413,26.98749753,235.3624987,27.26448275
1541,696742_115,21,0.399592559,0.166312775,236.2047477,25.49951285,235.9295513,25.22385328,235.3852093,25.66408969,235.6599008,25.94154499
1542,696812_032,21,0.92653322,0.103397689,233.7136637,27.48751539,233.4377283,27.20760283,232.8776659,27.64104294,233.1528447,27.92101797
1543,696821_032,21,46.19130311,0.356514334,234.0285726,26.16995872,233.7548454,25.89118276,233.2030806,26.32715568,233.476446,26.60655344
1544,696826_032,21,42.03255057,3.864150306,237.0677355,29.14340277,236.7793015,28.87097559,236.2238597,29.317588,236.5119154,29.591256
1545,696826_033,21,40.57339411,3.976517887,237.0675429,29.14357864,236.7794292,28.87084049,236.2232179,29.31741026,236.5119375,29.59125791
1546,696912_065,21,0.672482091,0.097221852,233.9326324,27.31490504,233.6563845,27.03603569,233.0982065,27.47022091,233.3736525,27.75025694
1547,696914_039,21,0.468644367,0.110584079,235.1393162,28.51318097,234.8570848,28.23656805,234.2973571,28.67567338,234.578711,28.95351776
1548,696921_039,21,2.118241029,0.100830584,234.2432306,25.99785324,233.9695128,25.71955939,233.4197914,26.1565935,233.6938023,26.43526358
1549,696921_040,21,0.483212262,0.100426668,234.2434049,25.99764631,233.9696259,25.71957652,233.419736,26.15656205,233.6936329,26.43536468
1550,696921_065,21,1.386756929,0.076836211,234.2433948,25.99708091,233.9698581,25.71910928,233.4191454,26.15590044,233.6932466,26.43479285
1551,696921_066,21,0.325688856,0.080731935,234.243486,25.99716085,233.9698347,25.71923044,233.4193857,26.15614303,233.6935943,26.43500299
1552,696931_065,21,1.61206038,0.062954507,235.1392208,25.27796735,234.8660981,25.00057303,234.3212424,25.43894306,234.5940382,25.71729756
1553,697116_037,21,3.646798132,3.019720033,236.8134923,29.34141207,236.5243297,29.06849185,235.9677641,29.51570585,236.2562966,29.78888706
1554,697122_038,21,1.890777995,0.105924642,235.2685816,26.24461052,234.9905817,25.96963493,234.4449336,26.41183764,234.7225473,26.68785798
1555,697125_056,21,71.63178773,0.941037289,237.0932648,28.01750285,236.807305,27.74511226,236.2572227,28.19399927,236.545704,28.46615257
1556,697126_037,21,3.261901671,3.077204312,237.7191288,28.60379106,237.429916,28.33353104,236.8809289,28.78275766,237.1698126,29.05546472
1557,697132_038,21,2.528826482,0.073441511,236.1575472,25.52184261,235.8806983,25.24657532,235.3396272,25.69031483,235.616911,25.96529193
1558,697244_028,21,29.13027718,0.255665455,238.4547222,25.77698304,238.1716994,25.50719865,237.6385971,25.95966355,237.9220856,26.23029192
1559,697316_044,21,1.734693104,0.020081921,235.9292768,30.05061207,235.6411056,29.77521573,235.0755391,30.21732116,235.3631525,30.49370806
1560,697326_044,21,2.544550404,0.007221771,236.848782,29.32120688,236.5605442,29.04834994,236.003195,29.49295655,236.2912848,29.7677314
1561,697326_045,21,2.671950924,0.019584797,236.8488653,29.32118427,236.56082,29.04821431,236.0032363,29.49307036,236.2911253,29.76770544
1562,697521_022,21,5.594636892,3.472958331,234.2434866,25.9961092,233.9692202,25.71854297,233.4196085,26.15464702,233.6932063,26.43365885
1563,697531_022,21,5.436074386,3.570369325,235.1391339,25.2761435,234.8655733,24.9992678,234.3206444,25.43772191,234.5932293,25.71536648
1564,697611_111,21,0.455155215,0.087374398,233.5554926,26.53981126,233.2836532,26.26039096,232.7263495,26.69093155,232.9980516,26.9734996
1565,697615_032,21,65.07165208,0.555682271,235.972754,28.92792785,235.687493,28.65350119,235.1290981,29.09535397,235.4134388,29.37184591
1566,697616_117,21,2.7336508,0.010171497,236.5936216,29.51811328,236.3046153,29.24487289,235.7457288,29.69039629,236.0340265,29.96506892
1567,697714_016,21,0.807781674,0.138739582,235.5769557,28.16060669,235.2946379,27.88523739,234.7388668,28.32670279,235.0212057,28.6034939
1568,697724_016,21,1.223898147,0.1229509,236.4812405,27.43076239,236.1989811,27.15690774,235.6497373,27.60146344,235.9322504,27.87650423
1569,697911_031,21,12.5413805,2.011759705,232.9021392,27.05146963,232.630773,26.76989867,232.0671891,27.19741711,232.3370924,27.48046485
1570,698011_079,21,4.490509315,0.066893711,233.1201643,26.8810205,232.8494181,26.60004596,232.2871384,27.02896841,232.5580217,27.31197077
1571,698111_067,21,1.433305681,0.029011902,233.3382376,26.71045208,233.065834,26.42926355,232.5065937,26.86006397,232.7774167,27.14197546
1572,698114_099,21,0.738606043,0.083595261,235.1367634,28.51180776,234.8551058,28.23491816,234.2953342,28.67379013,234.5771428,28.95113342
1573,698124_099,21,0.675264801,0.065365348,236.0483438,27.78555505,235.7664926,27.51005148,235.2130737,27.95250404,235.4951287,28.22835415
1574,698124_100,21,1.232053047,0.060041769,236.048484,27.78558857,235.766498,27.51020717,235.2134771,27.95288198,235.4950475,28.22838795
1575,698212_027,21,0.613793671,0.133262722,234.1490982,27.14043138,233.8731818,26.86182931,233.3166717,27.29731538,233.5924253,27.57661947
1576,698214_071,21,19.67852322,2.48284785,235.3564034,28.33680905,235.0743762,28.06041857,234.5166724,28.50050783,234.7990404,28.77764578
1577,698215_039,21,1.16193817,0.098063349,235.9714031,28.92812104,235.686536,28.65298584,235.1275817,29.09521477,235.4124484,29.37113692
1578,698224_035,21,6.10532028,0.076013318,236.2650084,27.60815895,235.9820651,27.33379777,235.4312025,27.77717542,235.7133578,28.05278668
1579,698225_039,21,1.88442578,0.065898525,236.8755676,28.19482019,236.5899623,27.92243541,236.0401113,28.36847278,236.3252295,28.64290467
1580,698414_005,21,0.725272255,0.017408705,235.7932871,27.98460447,235.5105124,27.70950172,234.9568722,28.15204629,235.2395776,28.42774514
1581,698622_094,21,5.960021427,0.037111874,234.6233029,26.76491557,234.3461559,26.48790293,233.7948638,26.92667262,234.071714,27.204544
1582,698622_095,21,2.372450528,0.078238687,234.6233286,26.76495844,234.3463738,26.48771759,233.7949655,26.92678775,234.071543,27.20436776
1583,698622_098,21,37.33731688,0.783567139,234.6236721,26.76480849,234.3462726,26.48795405,233.7950701,26.92688304,234.07162,27.20458048
1584,698632_095,21,6.697928374,0.16010235,235.5227478,26.04766093,235.2465547,25.77106281,234.6994938,26.21081674,234.974864,26.48820216
1585,698632_096,21,6.092744361,0.182565517,235.5227555,26.04768609,235.2465815,25.77113559,234.6995857,26.21091394,234.9748959,26.4881145
1586,698642_096,21,5.396376184,0.253924244,236.4138547,25.31792062,236.1380796,25.04255875,235.596677,25.48364301,235.8711458,25.76118291
1587,698813_020,21,88.41510598,3.109448159,234.752509,27.73810542,234.4736889,27.46036515,233.9158244,27.89756935,234.1936115,28.1761977
1588,698825_077,21,2.075116404,0.031338943,236.8767245,28.19289589,236.5913647,27.9202716,236.0402421,28.36706947,236.3263723,28.64069854
1589,698831_076,21,2.090238697,3.631960226,235.3494384,25.09877526,235.0760827,24.82220079,234.5330186,25.2615251,234.8063896,25.53919035
1590,698834_084,21,1.777416606,0.015415807,237.1595473,26.87366077,236.8768022,26.60079685,236.3331238,27.04725402,236.6146936,27.32132219
1591,698843_085,21,1.460635234,0.877815464,237.4306631,25.5479204,237.1507149,25.2758513,236.6141406,25.72384544,236.8938425,25.99781002
1592,698844_021,21,9.197886169,3.905765794,238.0374167,26.13677715,237.7550107,25.86569425,237.217836,26.31621037,237.5003425,26.58817516
1593,698844_085,21,2.304662416,0.020740845,238.0371519,26.13634596,237.754842,25.86514249,237.2174071,26.31589529,237.5001659,26.5876977
1594,699013_047,21,64.53389454,3.299046306,235.1872763,27.38835527,234.9080729,27.11162699,234.3545083,27.55106444,234.6332681,27.82868814
1595,699013_048,21,64.56673589,3.102044718,235.1878147,27.38827406,234.9081729,27.11176214,234.3546402,27.55118763,234.6332302,27.82870518
1596,699021_048,21,64.53453181,5.078940498,234.8826425,25.47104348,234.6080045,25.19514972,234.0645724,25.63548008,234.3390384,25.91273658
1597,699022_047,21,61.28087424,4.442237346,235.4808406,26.06452324,235.2023331,25.79026801,234.6593449,26.23367514,234.9369701,26.50887919
1598,699022_048,21,62.97514651,4.364691616,235.4807468,26.06464923,235.2020299,25.79024025,234.6589063,26.23370428,234.9370487,26.50903626
1599,699133_046,21,0.756547199,0.049767902,235.909163,26.81983489,235.6303726,26.54407127,235.0806924,26.98397157,235.3585889,27.26139457
1600,699311_085,21,0.518897158,2.626356897,233.3348435,26.71076149,233.0632808,26.42912646,232.503385,26.85985444,232.7746303,27.1419839
1601,699311_085,21,22.99642147,2.141964275,233.3348435,26.71076149,233.0632808,26.42912646,232.503385,26.85985444,232.7746303,27.1419839
1602,699314_029,21,9.402133348,0.247999137,235.1346909,28.51063813,234.8526375,28.23429714,234.2928984,28.67295098,234.5745204,28.95039067
1603,699314_030,21,8.672204107,0.344300139,235.1346229,28.51063504,234.85253,28.23422364,234.2930444,28.67304973,234.5747386,28.95045711
1604,699323_085,21,52.90501796,1.057410015,235.4366206,27.18949454,235.1577772,26.91355861,234.6057734,27.35350351,234.8844033,27.63100583
1605,699323_085,21,76.42033659,1.539868965,235.4366206,27.18949454,235.1577772,26.91355861,234.6057734,27.35350351,234.8844033,27.63100583
1606,699332_085,21,52.41922331,2.110712233,235.7312498,25.8725329,235.4553476,25.5962731,234.9098635,26.03741922,235.1862233,26.31422161
1607,699332_085,21,75.93454194,2.828352961,235.7312498,25.8725329,235.4553476,25.5962731,234.9098635,26.03741922,235.1862233,26.31422161
1608,699341_085,21,52.58424867,3.184454396,236.0210768,24.55091194,235.747354,24.27618416,235.2089703,24.71736113,235.4825949,24.99370854
1609,699341_085,21,76.09956729,4.13990983,236.0210768,24.55091194,235.747354,24.27618416,235.2089703,24.71736113,235.4825949,24.99370854
1610,699511_105,21,0.662133377,0.024144058,233.7686488,26.36658832,233.4963435,26.0870644,232.9407827,26.51936432,233.2126703,26.80086452
1611,699526_092,21,1.228266342,0.038401692,237.7137905,28.60212923,237.4248383,28.3309916,236.8756798,28.78084943,237.164053,29.05309539
1612,699544_091,21,56.84355677,1.974324516,238.2425581,25.95670739,237.9595353,25.68655755,237.4247147,26.13736016,237.7074417,26.40900341
1613,699611_038,21,4.357736934,0.044170726,233.9846738,26.19434688,233.7117433,25.91493634,233.1582792,26.3491272,233.4304643,26.62934409
1614,699611_039,21,2.851581007,0.02516234,233.9845694,26.19426803,233.711752,25.91488958,233.1582898,26.34896137,233.4303925,26.62929547
1615,699611_052,21,1.103071748,0.101026772,233.984637,26.19429852,233.7118204,25.91480095,233.158324,26.34908392,233.4304102,26.62962329
1616,699611_090,21,0.205541216,0.028241971,233.9844307,26.19416868,233.7114101,25.9149312,233.1581365,26.34884039,233.4302581,26.62939627
1617,699621_039,21,3.7042914,0.02043972,234.8791854,25.47296741,234.6045586,25.19643112,234.0604235,25.63650174,234.3352868,25.91389911
1618,699621_051,21,25.67054997,0.648883582,234.8792965,25.47292265,234.6046581,25.19628932,234.0605562,25.6364869,234.3351251,25.9134657
1619,699712_116,21,4.768119637,0.01236869,233.4918954,27.652683,233.2167733,27.37235199,232.653773,27.80399876,232.9285078,28.0851663
1620,699713_092,21,6.232175945,0.093282423,234.0922486,28.25639446,233.8145262,27.97700415,233.2504345,28.41025438,233.5274292,28.69043546
1621,699722_116,21,4.458372115,0.077305502,234.4061033,26.93618799,234.1290155,26.65852103,233.5758988,27.09625633,233.8523361,27.37466875
1622,699732_092,21,7.154234591,0.345514241,235.3085442,26.22146454,235.0322839,25.94395875,234.484751,26.38335263,234.7585789,26.66068592
1623,699733_115,21,20.70321827,0.979808336,235.9107299,26.81670183,235.631562,26.54118225,235.0831942,26.98085714,235.360006,27.25803469
1624,699743_116,21,20.06284034,1.393360241,236.8005261,26.08405718,236.5215306,25.80982934,235.9796928,26.25463611,236.2581927,26.52899294
1625,699744_091,21,46.97860167,1.833330109,237.4057756,26.67573512,237.1235402,26.40327136,236.581157,26.85032621,236.8625672,27.12358238
1626,699821_031,21,34.64290373,6.030113941,234.0274857,26.16396395,233.7536533,25.88525528,233.2018347,26.32069972,233.4751748,26.60036586
1627,699821_031,21,10.31102249,0.882549492,234.0274857,26.16396395,233.7536533,25.88525528,233.2018347,26.32069972,233.4751748,26.60036586
1628,699834_063,21,29.58812797,0.12675393,236.7321494,27.22988133,236.4505903,26.95593347,235.9022975,27.39975534,236.183434,27.67467747
1629,699914_107,21,0.637112293,0.081397009,235.1369592,28.50703214,234.8548578,28.23047833,234.2953359,28.66927795,234.5766762,28.94697228
1630,700216_058,21,2.229238074,0.004508821,237.0293154,29.15698516,236.7404742,28.88465624,236.1858772,29.33213618,236.4746786,29.60583869
1631,700314_048,21,2.863871026,0.053624205,234.6932018,28.85618451,234.4118051,28.5782882,233.8479785,29.01519062,234.1288294,29.29388259
1632,700411_050,21,29.10542946,1.583928118,233.116672,26.87800451,232.8451549,26.59707613,232.2843375,27.02548892,232.5549822,27.30827958
1633,700413_048,21,0.111196411,0.089640405,234.3101683,28.08450283,234.0325524,27.80456155,233.4703422,28.23932564,233.7479875,28.51896412
1634,700413_049,21,1.101111089,0.085341738,234.3098563,28.0841439,234.0323227,27.80469279,233.4701402,28.23922455,233.7478934,28.51905752
1635,700421_050,21,27.27868521,1.046702584,234.0249038,26.16413561,233.7518343,25.88592774,233.199257,26.32094326,233.4727683,26.60062386
1636,700422_049,21,0.244214723,0.098491232,234.6198758,26.76306608,234.3420741,26.48673747,233.7914379,26.92518354,234.0677462,27.20291639
1637,700533_056,21,14.44287373,0.347950867,236.3345744,26.46247014,236.0558515,26.18728489,235.5100724,26.63016297,235.7887601,26.9062396
1638,700612_117,21,1.343887652,0.044171193,234.1469707,27.13557446,233.8708702,26.85702375,233.3142467,27.29221113,233.5902204,27.57179461
1639,700621_117,21,1.114277466,0.020188286,234.4546095,25.81726715,234.1804768,25.53974821,233.6321976,25.97746946,233.906434,26.25576311
1640,700711_052,21,7.478856188,0.00866717,233.7696471,26.36377726,233.4967599,26.08393033,232.9416788,26.51642426,233.2133051,26.79752756
1641,700712_052,21,9.296098468,0.094750355,234.3639223,26.96247861,234.0875743,26.68447922,233.5328506,27.12107212,233.8090049,27.40019471
1642,700712_053,21,8.061008116,0.123805847,234.3641458,26.96250446,234.0875764,26.68440843,233.5330802,27.12112783,233.8090954,27.40027003
1643,700742_051,21,52.84365591,3.030631687,237.0362163,24.78118197,236.7606613,24.50587189,236.222848,24.95327805,236.4993296,25.22651233
1644,700744_067,21,59.41810388,1.198127249,238.2428615,25.9527209,237.9593898,25.68208624,237.4251326,26.13390038,237.7070726,26.40526317
1645,700744_067,21,59.50415019,1.307398631,238.2428615,25.9527209,237.9593898,25.68208624,237.4251326,26.13390038,237.7070726,26.40526317
1646,700812_052,21,0.393861346,0.078510539,234.5801152,26.78894559,234.3031381,26.51222775,233.7509197,26.94920867,234.0274167,27.2281756
1647,700813_088,21,0.747146895,0.036408845,235.1842215,27.38657121,234.9053287,27.10883337,234.3511473,27.54879815,234.6301314,27.82601387
1648,700815_087,21,55.1421487,1.535462182,236.406277,28.56883532,236.1202394,28.29504735,235.5659214,28.73982695,235.8508017,29.01466703
1649,700822_088,21,1.517028965,0.016654777,235.4775546,26.06218498,235.1988627,25.78791197,234.6555064,26.23130911,234.9340079,26.50683965
1650,700822_089,21,1.340331156,0.020984477,235.477569,26.062377,235.1989465,25.78768631,234.6557535,26.23158014,234.9342072,26.50688071
1651,700826_087,21,53.86464446,3.013604104,237.9294661,28.41757111,237.6402507,28.1474495,237.0931975,28.59817687,237.3817754,28.87002734
1652,700831_089,21,1.181887841,0.003123594,235.7662411,24.74436704,235.4918582,24.46857506,234.9526646,24.9103899,235.2262106,25.18719672
1653,700841_047,21,18.56373139,3.854185824,236.6423452,24.01481038,236.3677272,23.74123534,235.8348453,24.1860088,236.1092822,24.46078564
1654,700842_046,21,18.38871921,4.063919967,237.2432431,24.60164288,236.9666269,24.32802348,236.4313882,24.77506955,236.7077919,25.04901544
1655,700911_057,21,1.361473646,0.077908389,232.896069,27.0482102,232.6251893,26.76598212,232.0615833,27.19360676,232.3320775,27.47671799
1656,701024_020,21,0.357605751,0.121539413,235.8274009,27.95894016,235.545081,27.68263949,234.9906405,28.12432572,235.2715989,28.4002245
1657,701133_078,21,4.454633416,0.167126995,236.3328835,26.4625603,236.0552052,26.18766129,235.5089308,26.63027054,235.7881977,26.90640986
1658,701144_082,21,26.00670348,2.14175564,237.8228126,26.31589119,237.5399382,26.04402132,237.0016385,26.49325008,237.2836678,26.76579581
1659,701324_055,21,26.95950164,0.729461847,236.475948,27.42699661,236.1933503,27.15260723,235.6444611,27.59789252,235.9262486,27.87190761
1660,701343_055,21,15.30891941,0.338556927,237.6345753,25.36601171,237.3544898,25.09461824,236.8197469,25.54355551,237.0999735,25.81649448
1661,701431_103,21,46.07486751,4.670424385,235.7656821,24.74324489,235.4915701,24.46758379,234.9521683,24.90975023,235.2260637,25.1860863
1662,701432_081,21,23.20490065,0.380997728,236.3638522,25.33733612,236.0871851,25.063224,235.5471801,25.50721191,235.8238211,25.78251936
1663,701444_103,21,75.44879656,3.167958469,238.4497393,25.77100655,238.1661832,25.50087825,237.6339398,25.95317293,237.9166119,26.22401238
1664,701514_110,21,0.57535025,0.051908842,234.6924865,28.85337737,234.4103886,28.57532139,233.8472774,29.01185505,234.1274222,29.29051708
1665,701523_051,21,0.774220382,0.041770419,235.0031654,27.53370197,234.7250217,27.2563028,234.1687237,27.69364569,234.4469421,27.97216867
1666,701524_110,21,0.910230692,0.040166607,235.6102707,28.1312583,235.3287367,27.85495007,234.7718948,28.29440189,235.05272,28.57210764
1667,701712_096,21,1.062240961,0.061659765,233.9279315,27.3053799,233.6518929,27.02646412,233.093414,27.46054117,233.3683041,27.7408271
1668,701712_097,21,0.946913917,0.06598227,233.9275896,27.30545566,233.6515878,27.02611621,233.0932447,27.46056653,233.3681103,27.74062165
1669,701713_006,21,0.24542101,0.062121906,234.5287338,27.90620449,234.2514166,27.62771463,233.6907414,28.06367948,233.9689335,28.34265988
1670,701723_097,21,0.35397344,0.073227367,235.4362989,27.18288639,235.1571232,26.90664467,234.605219,27.34671354,234.8833548,27.62400998
1671,701744_096,21,77.08891877,0.017424791,237.8239072,26.31273015,237.5415094,26.0405023,237.002821,26.49015454,237.2852179,26.76205887
1672,702022_026,21,7.661561513,3.290483075,235.4776934,26.05910788,235.1990855,25.78416657,234.6559103,26.22773021,234.9340357,26.50327843
1673,702033_026,21,6.459042345,3.131423546,236.9692202,25.92428741,236.6893994,25.6511898,236.1493062,26.09709757,236.4281439,26.37186236
1674,702114_030,21,1.163032983,0.105203843,234.6927965,28.85019912,234.4119576,28.57268073,233.847489,29.00902377,234.1284039,29.28784244
1675,702133_030,21,67.5672585,1.227842656,235.9088008,26.81175006,235.6301012,26.53495782,235.0802416,26.97534912,235.3566855,27.25307316
1676,702211_032,21,3.010666471,0.018388954,233.116796,26.87157325,232.845251,26.58958587,232.2839176,27.01854294,232.5540931,27.30138896
1677,702213_093,21,1.301004004,0.013177407,234.3101316,28.07705011,234.0323695,27.79803293,233.4700585,28.23206246,233.7471573,28.51220549
1678,702213_093,21,11.65540116,0.219825557,234.3101316,28.07705011,234.0323695,27.79803293,233.4700585,28.23206246,233.7471573,28.51220549
1679,702224_085,21,40.53098388,3.441525324,235.8286059,27.95234541,235.5470343,27.67672292,234.9917644,28.11774101,235.2730841,28.39427509
1680,702513_059,21,0.639672571,0.059599818,234.9662413,27.55516288,234.6875544,27.27813858,234.1320508,27.71555492,234.4099916,27.99397841
1681,702522_059,21,1.335139947,0.036505352,235.2643563,26.23261769,234.9859943,25.95769197,234.4408035,26.39969942,234.718513,26.67612682
1682,702524_065,21,56.78170266,1.595520192,236.476609,27.4208749,236.1940097,27.14650697,235.6450203,27.59153612,235.927307,27.86614283
1683,702526_060,21,68.94022442,3.195552598,237.7133473,28.5932914,237.4249015,28.32189687,236.8749543,28.77218621,237.163523,29.04428761
1684,702724_108,21,1.670116225,0.075460357,235.6046342,28.13118346,235.3236692,27.8550637,234.7661538,28.29477933,235.0471888,28.57235567
1685,702724_109,21,0.873018926,0.071124258,235.6046417,28.13124757,235.3237481,27.85506413,234.7658789,28.29472337,235.0467538,28.57240503
1686,702734_109,21,1.659981985,0.046475981,236.5096962,27.40546698,236.2277949,27.13033472,235.6777622,27.57257618,235.9583373,27.84863935
1687,702814_108,21,3.108610274,0.134965283,234.9076755,28.67862309,234.6263863,28.40073674,234.0639675,28.83884266,234.3456244,29.11735796
1688,702814_108,21,1.131891325,0.018163686,234.9076755,28.67862309,234.6263863,28.40073674,234.0639675,28.83884266,234.3456244,29.11735796
1689,702814_109,21,1.598080984,0.024689035,234.9076616,28.67853123,234.626267,28.40078293,234.0640563,28.83872911,234.3456314,29.11738976
1690,702814_109,21,56.82980361,0.267162046,234.9076616,28.67853123,234.626267,28.40078293,234.0640563,28.83872911,234.3456314,29.11738976
1691,702814_111,21,1.39145545,0.021186766,234.9076554,28.6784484,234.6262101,28.40064328,234.0641673,28.83884633,234.3456704,29.11723576
